song_id,title,artist,year,tempo,duration,key,mode,loudness
SOZOKIL12A6701EE9B,Take My Hand,Ben Harper And The Blind Boys Of Alabama,2004,164.637,234.65751,6,0,-9.768
SOLMEXI12A8C140CF9,Don't Take Your Spirit Away,Deitrick Haddon,2008,131.065,234.47465,0,1,-6.814
SOCYTLD12CF546325E,We Gotta Talk,Jennifer Lopez,2001,132.731,247.77098,5,1,-3.756
SOAWVZG12A8C1443A5,Proibida Pra Mim (Grazon),Zeca Baleiro,2000,66.49,195.00363,7,1,-11.41
SOLIGUP12AC9073063,Chime,Shapeshifters,2008,131.996,467.43465,11,0,-7.19
SOISFRK12A6D4F573D,Affliction,AFI,2006,113.471,328.72444,4,1,-5.711
SOYECRB12A6D4F4BE0,Bakwetu,Papa Wemba,1998,92.379,293.53751,7,1,-10.614
SOVGAZH12A8C140274,Miss Elaine,RUN-DMC,1988,124.993,185.23383,6,1,-4.92
SOKYVJB12A8C13E23C,You Don't Get Much,BoDeans,1989,120.277,284.76036,2,1,-10.631
SOTELUQ12A6D4F7CFD,Mostly Tha Voice (Explicit),Gang Starr,1994,91.399,218.38322,2,1,-10.112
SOAOOXO12AF72A787F,Still,Foo Fighters,2005,110.742,313.10322,5,1,-12.584
SOBUSAT12AAF3B3A7A,Everyday I Have The Blues,Lightnin' Hopkins,1999,94.807,70.53016,8,1,-17.332
SODRPTB12A8C144BB7,Für mich soll's rote Rosen regnen,Extrabreit,1993,138.517,248.86812,5,1,-5.004
SOZVTZB12A58A7AEE4,American Dream,Vixen,1988,124.67,259.60444,11,0,-14.109
SOHCWLZ12AB018781C,A Boy Who Can't Talk Part 2,Planet P Project,1984,117.815,74.762,7,1,-19.121
SOGBVCL12AB0187F83,I Am Here,F.I.R.,2009,85.96,232.48934,5,0,-6.388
SODRNQF12AB0182322,I'm Your Witchdoctor,John Mayall & The Bluesbreakers,1988,117.73,129.48853,2,1,-6.316
SOKALAO12AB017F5B3,Motownphilly,Boyz II Men,1991,112.258,245.75955,9,0,-7.943
SOXGZAI12A6D4F4199,Tomorrow,Jay & The Americans,1990,86.442,173.58322,10,0,-16.685
SOFDOQF12A67ADD049,Un Pensamiento,Seguridad Social,1991,174.037,278.38649,5,1,-8.978
SOWEVZH12CF54662C8,Metal Militia,Metallica,1982,88.73,311.19628,11,0,-9.507
SOHYDPA12B0B80B77C,Eugene's Lament,Beastie Boys,1994,142.409,132.51873,4,1,-14.421
SOYRTWG12A8C142BC1,The Woman I Need (Honky Tonk Mind),Johnny Horton,2000,179.49,132.23138,7,1,-11.806
SORAUDM12AB0181656,Key To The Highway,Freddie King,1971,159.869,332.45995,2,1,-13.607
SOZZEXN12AB0184E54,Passage To Melilla,Pyrolator,2005,90.248,180.24444,4,0,-8.045
SOAXYAX12A6D4FE44D,Blood Children (an Introduction) (Album Version),Atreyu,2004,90.625,74.34404,10,1,-20.639
SOYYSKP12A67021A9E,Natural High (Interlude),Ms. Dynamite,2002,112.991,56.13669,9,0,-15.339
SOVDYQP12AB01824EC,Hole In My Head,Dixie Chicks,1999,153.447,201.16853,2,1,-7.279
SOFUODO12A8C1403E6,Someday Baby,Otis Spann,1995,114.241,318.22322,2,1,-9.154
SOVQOXC12CF546326C,Get It While You Can,Janis Joplin,1971,74.961,205.53098,0,1,-10.514
SOWEHVB12A6D4F8F0B,Spiritual Passion (aka Dubious),Dexys Midnight Runners,2007,119.448,202.39628,4,0,-8.211
SONSRKM12AB018E7DA,Simple Man,Bad Company,1976,130.049,296.12363,0,1,-9.045
SOQJYCE12A6D4F4844,Other Side Of Antarctica,Vangelis,1983,162.441,416.7571,4,1,-18.335
SOQVPTA12A8C13F598,You Devil You,themselves,2002,80.051,245.31546,8,1,-11.163
SOYGQGQ12AB0180EAC,Too Much Stuff,Dave Brockie Experience,2001,187.232,100.10077,8,0,-3.931
SONCWSL12A6D4F419D,Let's Lock The Door (And Throw Away The Key),Jay & The Americans,1990,131.01,149.89016,2,1,-10.623
SOBCLGN12A6D4F6FF5,You're My Girl (LP Version),Rhinoceros,2002,103.387,280.24118,2,1,-8.826
SOZGUEI12A8C139953,A Devil's Ransom (Album Version),Bury Your Dead,2008,134.054,151.71873,11,0,-5.016
SOAWTJD12A6D4F4BB4,Breathe Easy,Williamson,2005,110.032,203.17995,6,0,-10.132
SOCRYER12A6701CD40,World On Wheels,Dilated Peoples,2004,88.176,236.59057,11,1,-8.695
SOJSJTR12AB0188131,Stay Down Here Where You Belong,Tiny Tim,1968,105.85,177.00526,10,1,-12.256
SOPTWAH12AB017F9CE,Mahafinaritra,Rajery,2005,132.666,219.48036,4,0,-8.236
SODMROH12A8C13677E,Full House,Alan Silvestri,2006,84.615,81.50159,0,1,-18.114
SOQMDJS12A8C138341,Tic,Helmet,1994,144.447,220.31628,7,0,-10.291
SOQJIWF12A8C13D2F0,Zap Zap,Dynamite Deluxe,2000,93.298,86.67383,9,0,-10.182
SOLTIOJ12AB01805AE,Rendezvous - Ich hab' Dich seit langem nicht gesehen,Jawoll,1990,151.211,235.31057,9,0,-8.025
SOMLMRZ12AB017D510,The Beautiful Shepherdess of Arcadia,The Baltimore Consort,1996,130.572,614.00771,7,0,-21.925
SOKIHTB12A8C1397CF,Overdrive,Foo Fighters,2002,157.739,270.47138,2,1,-2.512
SOJQYMQ12AB0188A0D,Here I Am King,Primordial,1995,87.643,264.88118,9,0,-5.225
SOOXGZG12AB0181F07,Chemistry,Michael Stanley Band,1981,158.057,173.42649,11,0,-8.729
SOYTVXY12AB0181ED0,Slow Poke,Pee Wee King,1989,133.792,182.282,7,1,-13.995
SOYRDKV12A8C14211E,A Poor Man's Roses,Patsy Cline,1961,91.01,168.95955,11,1,-5.176
SOESZYV12A6D4F8299,Hell On High Heels,Mötley Crüe,2000,132.131,260.04853,5,0,-8.209
SOYXXDD12AB0182A10,My Buddy,Alvino Rey And His Orchestra,2005,101.307,193.74975,4,0,-18.272
SOFPCDE12A67ADF4F5,Raha ratkaisee,Irwin Goodman,1966,111.562,119.06567,0,1,-10.854
SOBOVLS12A58A794F3,Standing In The Shower... Thinking ( LP Version ),Jane's Addiction,1988,223.387,185.15546,7,1,-8.794
SOTLJGY12AB0188E32,Dead Wrong,Cancer Bats,2010,168.901,160.26077,2,1,-4.214
SOTXDHW12AB017DDDB,All I Want,Captain Hollywood Project,1993,109.85,372.27057,9,0,-8.255
SOYHHDK12AB0188098,Hound Dog,Big Mama Thornton with Kansas Bill and his Orchestra,1953,148.907,169.84771,3,0,-7.96
SOMTYGS12AB017F66E,Love Me,Jeanne Pruett,1973,113.384,193.01832,2,1,-18.612
SOVYHHG12A8C1399B3,Stuck In A Moment You can't Get Out Of,Mariano Yanani,2003,160.026,212.06159,4,1,-14.334
SOEEBCV12A6D4F76A2,Losers,J.J. Cale,1983,136.273,160.62649,0,1,-15.6
SOGNSLP12A6D4FD729,The True Beast,All Shall Persih,2006,99.963,215.61424,11,1,-2.685
SOZZFVR12AB0188142,Amoria,Hi-Fi Companions,2003,130.005,464.5873,4,0,-7.818
SORTNQL12AB018B103,Aattelepa ite,Jope Ruonansuu,2004,180.068,188.96934,9,0,-8.058
SOBPKPM12AB017FD64,34 Blues,Charlie Patton,1934,100.795,173.322,5,0,-30.53
SOBIETA12A8C1414AB,Laziest Gal In Town,Marlene Dietrich,1991,99.36,158.45832,9,0,-15.2
SOWKWKH12A8C13C972,Tu Me Desesperas,Adalberto Santiago,1977,205.885,299.93751,5,1,-3.533
SOUFXRV12AB01815C3,Manuel Santillán_ El León (Versión Reggae),Los Fabulosos Cadillacs,1993,214.941,239.67302,7,0,-4.879
SOWONPQ12A8BED02A8,Don't Matter,Akon,2006,125.328,249.39057,2,1,-6.124
SOPRYHK12A8AE47858,Bad Woman,Richard Hawley And Death Ramps_ Arctic Monkeys,2007,130.631,139.78077,2,1,-4.347
SONYTWI12A8135773F,part 2 - Winterlight,Stephan Micus,2006,30.827,316.49914,8,1,-25.106
SOGHYGL12A8C134B40,Be Careful With A Fool,Johnny Winter,1969,103.377,315.92444,7,0,-10.381
SOMDTRS12A8AE46E50,Nature Boy,Rick Astley,2005,99.985,192.10404,0,0,-11.551
SOFUNPN12A8C13B387,I Don't Know You People,Orbital,1999,91.364,467.53914,6,1,-8.912
SOSAZTX12A67ADBEE0,Song For A Friend (Live From Montalvo),Jason Mraz,2007,173.468,740.46649,11,0,-10.798
SOUZQFG12AB017F6B1,No Hace Falta Que Lo Digas,Alejandro Lerner,1984,137.486,263.6273,10,1,-15.182
SOSSNMA12A81C228AB,Guardians Of The Forest,Wolfchant,2007,210.032,208.56118,8,1,-5.05
SOKCNFA12AF72A0ED3,I Won't Spend Another Night Alone,The Ataris,1999,151.401,257.85424,5,1,-3.115
SOFPLUG12A8C136CA4,Don't Sit Under The Apple Tree,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,1994,90.074,172.06812,7,1,-9.115
SOVPIUN12A6D4F8F1E,Stay With Me,Faces,1971,182.085,279.84934,9,1,-8.026
SOJZWRA12AB018D029,And Still I Wither,Enslavement Of Beauty,1999,145.109,313.75628,4,1,-5.646
SOZYQDX12AB017F658,Crazy,Aynsley Lister,2009,96.364,227.10812,2,1,-9.77
SONYFHJ12A8C13CAB8,Desde el este,Facto Delafe y las flores azules,2007,96.007,100.362,7,0,-7.221
SOXWZTG12A8C13AF7C,Let Me Show You The Way (Out),Toni Braxton,2002,91.066,258.48118,6,0,-4.745
SOUZXYV12A8C13CADA,Nuoruusmuistoja,Erkki Junkkarinen,2002,164.769,218.93179,4,0,-14.225
SORLCKK12A58A7BAB4,After Lovin You (Love Life Album Version),Charlie Peacock,1991,100.862,291.21261,1,1,-8.158
SOZTGFX12AB0181283,Beef,Capone-N-Noreaga,2009,157.665,217.41669,5,0,-5.515
SODDIDB12A8AE463BD,Quasar,Kitaro,2006,126.339,410.06975,7,1,-10.282
SOAAQAB12A8AE4769F,"Wrote For Luck (12"" - Remastered version)",Happy Mondays,1988,101.831,342.59546,10,0,-9.616
SOJMWVB12A8C14216A,Ahmea,Flutlicht,2000,140.997,513.56689,8,1,-5.957
SOZHSPI12A8C1339E6,Ability To Create A War,A Skylit Drive,2007,139.238,88.86812,0,0,-5.864
SOGFXIK12A6D4F615B,Pants_ Meet Shit,Daughters,2003,80.992,52.11383,9,1,-4.271
SONQTFK12AB0180BAC,McHattie's Waltz,The Waybacks,2000,240.983,288.49587,0,1,-13.915
SOBTXSH12A8C146024,Dendemänner braucht das Land,Dendemann,2006,126.892,205.13914,11,0,-3.094
SOFSARM12AB017C9FB,Un P'Tit Brin De Musette,André Verchuren,2001,198.736,165.04118,2,1,-11.222
SOBFZMO12A8C13ECC3,And I Hear You Call,Amorphis,1997,131.191,280.97261,0,1,-4.167
SOFQBMN12A8C1428AD,Single Ladies (Put A Ring On It),Beyoncé,2008,84.1,466.05016,11,0,-6.593
SOGQNDO12AB0181930,Ninja Mental,Illya Kuryaki And The Valderramas,1996,154.028,233.97832,7,1,-10.819
SOVXPSE12A6D4F87B5,Tony Yayo Explosion,G Unit feat. 50 Cent,2002,75.0,101.43302,11,0,-14.158
SOISSKN12AB01888AF,Ain't Got Nothin' But The Blues (Album Version),Robben Ford,1988,91.247,278.96118,5,1,-13.908
SOTXLKT12A8C144768,Make It Funky (Album Version),Information Society,1988,149.91,68.362,0,1,-19.776
SOMDZTP12AB018672C,Now And Forever,Call To Preserve,2006,189.824,165.82485,2,1,-4.829
SOEEESC12AB01835B1,I Could Be Dreaming,Belle and Sebastian,1996,165.038,226.92526,1,1,-9.67
SOUBXTR12AB0186DF5,Slap U Around,GWAR,1994,136.211,159.68608,8,1,-8.871
SOBBGMF12AB018758C,La Mamá De Jimmy,León Gieco,1999,124.004,218.5922,7,0,-5.41
SOZKCNZ12A6D4FCAA3,It Won't Be Long Now,Frank Stokes,2005,94.73,188.89098,1,1,-19.27
SOHKCZR12A6D4FB24B,Another Love Song,Warrior King,2005,153.977,204.38159,11,0,-6.134
SONCQJK12A8C141A3A,Cabiria,Hot Club Of Cowtown,2009,132.073,203.96363,0,1,-10.881
SOFTZZW12AB0184ED6,Plus chère la vie,Les Malpolis,2009,96.521,298.89261,11,0,-4.03
SOCPGYO12A6D4FBE11,Entanglement,John Ottman,2005,69.234,79.77751,4,0,-13.501
SOONWCU12AB017EF1F,Alla Fine Di Tutto Questo,Fabri Fibra,2009,160.071,267.36281,1,0,-4.41
SOUYYZV12A6D4FBE40,Frei zu sein,In Extremo,2008,170.095,186.06975,9,0,-2.136
SOILALF12A8C146C98,Now I'm All Over The Place_ Scoob (Album Version),Frank Caliendo,2008,124.086,433.47546,2,0,-13.149
SOKNYCV12A8C137625,Signapur,In Extremo,2005,114.127,233.74322,4,0,-3.734
SOBFOZC12A8C143BE8,Juneau [Live],Funeral For A Friend,2007,102.889,251.21914,8,0,-4.518
SOGRJSY12A8C13C25E,Posterchild for Tragedy,Sugarbomb,2001,122.761,260.93669,8,1,-6.121
SOYNEVM12AB018439A,Wildflowers (Album Version),Tom Petty,1994,86.8,190.32771,5,1,-13.374
SORAOMT12A8C140327,Matter Of Fact,Love Jones,1993,102.473,384.13016,7,0,-7.479
SOPKWKW12A8C1312BC,Head For Backstage Pass,Jeff Beck,1976,131.554,163.83955,9,1,-8.951
SOXNMJY12A81357342,Santa Claus Is Coming To Town,Skeeter Davis,1999,150.784,153.96526,7,1,-16.87
SOXVCSA12A8C137504,Everyday,Bebe Winans / Stephanie Mills,2000,144.005,324.93669,7,1,-9.2
SOXPAAZ12A8C13F495,Let's Plan A Robbery,Three 6 Mafia,2005,130.298,213.60281,1,1,-10.606
SOREDLN12A58A7CD54,Plastic Dreams,Jaydee,1992,124.553,265.84771,1,1,-7.855
SOOCTOA12A8C13C2BD,Carol,Flamin' Groovies,1999,172.502,195.39546,9,1,-3.215
SODBPRG12A81C21AE1,Taste You,Auf Der Maur,2004,125.05,277.89016,9,0,-7.319
SOIPALY12A8C134921,Come To Me Tonight,Daniel Johnston,1998,158.304,115.35628,9,1,-11.092
SOBSCBT12AB01838DA,Caught In The Rain,Martin Sexton,1996,109.889,277.39383,2,1,-14.15
SONPFMD12AB017C1B3,Tú,Shakira,1998,139.95,214.12526,0,1,-10.65
SOYPZAE12A81C1FDC3,Chant For Eschaton 2000,Behemoth,1999,156.261,321.48853,2,1,-4.146
SOHCYND12AF72A3CD9,Deliverance,Sick Puppies,2006,91.145,190.9024,5,1,-4.531
SOJKXAO12A58A7CB4F,Better Be Good,The Real Kids,1976,162.771,252.26404,4,1,-14.655
SOBQXVB12A8C138200,Bing,The Jason Bonham Band,1992,196.013,290.19383,9,0,-7.11
SOXCLCB12AB01829E2,Morning,Poncho Sanchez / Dianne Reeves,1999,215.461,355.05587,5,0,-9.681
SOPWSJD12A8C134A1A,Always,RyanDan,2007,111.518,235.12771,0,1,-8.567
SOGXADW12AB0183042,No Mercy Remix (Cade Money Remix),The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,2007,179.912,239.33342,1,0,-6.947
SORLFPE12A6D4F2B84,Bad Creation,Vivian,2007,90.993,227.76118,6,1,-6.53
SOESVVP12CF5F8799A,A Whiter Shade Of Pale,Annie Lennox,1995,145.99,316.76036,0,1,-8.724
SOSDYAS12AB0180457,All Of This,Blink-182,2003,117.574,280.00608,9,1,-5.342
SOORZRU12AC468A12D,Chanson sous la pluie,Michèle Bernard,2002,114.495,192.67873,5,1,-10.338
SOXTCSF12A8AE4628A,Ring The Alarm,Beyoncé,2006,113.992,161.38404,11,0,-3.964
SOMORVY12A8C144093,Seek 300,Information Society,1997,150.055,288.62649,6,0,-8.149
SOIXLZQ12AB018CE35,Alte Pizza,Der Plan,1988,119.317,153.59955,11,0,-14.342
SOUPVWK12A6310EF7A,Fast-Track,Radiohead,2001,103.476,197.45914,2,0,-7.037
SOIIGWW12A81C23437,The Chosen Legacy,Dimmu Borgir,2007,150.064,259.02975,10,1,-3.561
SOWMWFG12AB017F371,Drifting,David Arkenstone,2009,160.028,272.74404,10,1,-11.812
SOCIAAX12A58A7CEDB,The Ghost At #1,Jellyfish,2006,169.875,216.60689,5,0,-9.679
SOZTNUV12A58A7FCB5,Donde Estas Corazon,Shakira,1997,121.589,399.98649,9,0,-7.094
SOUMIYO12A6D4FD73C,Unutmam,BassTurk,2008,90.627,259.05587,2,0,-10.399
SOQKAFW12A67ADA4C6,Hope  (Edited Album Version),Twista Featuring Cee-Lo,2004,106.967,272.50893,11,1,-5.126
SOIQENV12A8C133A29,Lonesome To The Bone,Johnny Cash,1974,170.995,162.29832,9,1,-10.06
SOBTTPI12A8C1406EF,Soul Music (ReMastered),Curtis Mayfield,2006,83.902,237.60934,6,0,-14.364
SOGPBBU12A67AE219E,Bruttosozialprodukt,Geier Sturzflug,1982,165.979,186.51383,2,1,-6.54
SOQUEQP12A8C1397DE,The Tube,Spectra Soul,2008,85.006,303.51628,4,1,-7.751
SOXOKBA12CF54651D5,I'm Running Out Of Love,Dolly Parton,2008,100.06,125.33506,10,1,-10.609
SODUOQU12A58A7D2A8,The House Is Rockin',Stevie Ray Vaughan And Double Trouble,1994,170.217,168.30649,4,1,-10.351
SOKPMSE12A8C135993,China Doll,Slim Whitman,2002,107.584,170.81424,4,1,-9.681
SOTKJLB12A6D4F785A,Dancing Drums,Badmarsh & Shri,1997,96.028,497.13587,5,1,-9.507
SOAJLLN12AB0184718,The Other Side,Super700,2009,64.101,47.28118,6,0,-8.878
SOEYVTH12A8C138E6E,Yo Odeconer,Kékélé,2006,115.072,309.49832,9,1,-7.821
SOAMORU12A8C137E6F,Voici Les Clés,Gerard Lenorman,1999,121.832,227.39546,2,1,-8.811
SOBGWIG12A6D4F6329,Aziatic (Outro),AZ,2002,87.599,60.21179,2,1,-7.459
SOUTRYP12A8AE46BC6,Inoculated City,The Clash,1982,87.657,130.63791,2,1,-13.143
SOYSHUA12A58A7CEBF,Make This Love Last,Wendy Moten,1992,109.001,230.37342,5,1,-8.634
SOWZOIY12AB0181FD3,Problem Inna the System,Black History,2001,127.27,251.402,5,0,-10.062
SOIMXWW12A8C140FDD,Babylon,Judas Iscariot,1995,135.39,393.89995,2,1,-7.736
SOAPZIG12A6D4F7920,Dicen Por Ahi,Enrique Iglesias,1998,101.43,229.0673,0,1,-6.947
SOAWEQT12A8C13AC84,Du Verstehst Mich Nicht,Andreas Dorau,2005,118.975,267.36281,0,1,-9.752
SOIDLER12A81C21607,Future Traffic Song,Ashtrax,2002,123.013,278.36036,2,1,-12.796
SOEMGOC12AB018790A,Mango Del Monte,Tito Rodriguez,2001,103.166,176.5873,5,1,-10.317
SOQWQSK12AB0180210,Compromise,The Berzerker,2002,227.25,163.81342,6,0,-4.563
SOROJLB12A81C2178B,Tomara (I Wish),Flora Purim,1994,75.297,242.83383,2,1,-19.173
SOJFAXW12AB018D3BE,Get Moose and Squirrel,Virgil Moorefield,1995,45.13,155.8722,5,1,-10.369
SOHYVTD12A8C130A40,When A Man Loves A Woman,Alexander O'Neal,2008,95.924,183.11791,7,1,-5.184
SOHOOPX12A58A7951E,124,Photek,1997,161.772,421.19791,1,0,-10.611
SONZTSK12AB018C5A1,Are You Putting Me On The Shelf,Don & Juan,1995,141.469,136.04526,5,1,-9.146
SOHQASI12A58A78CDC,Hunter And The Hunted (Live),Simple Minds,1983,106.136,352.44363,8,1,-8.013
SOOQGOK12AB0185F23,Per Colpa Tua,Noemi,2010,144.052,226.37669,0,1,-2.957
SOJKRUL12A8C137034,100%,Cocoa Tea,1992,115.862,228.96281,0,1,-11.627
SORYKAR12A8C13048C,Dream Of Ice,Dave Eggar,1998,117.298,224.73098,4,1,-29.084
SOAVNYB12AB0182731,REALIZATION: REMORSE,This Is Hell,2008,83.335,106.39628,6,1,-5.726
SOGHBHI12A6D4FA67E,Soul Simplicity,Soulwax,1996,96.02,274.78159,11,1,-9.061
SOKVWUH12A58A7D2CD,Put It Off Until Tomorrow,Mae West,2006,101.276,150.49098,2,0,-16.198
SOPMGRB12A6701E98E,Livin' On The Edge,Aerosmith,1993,101.66,324.07465,2,1,-5.746
SOPFNGN12A6D4FB47B,Mary Had A Little Boy (Maestro Mix),SNAP!,1996,121.102,327.78404,6,1,-10.232
SOREPXL12A67ADE7DA,Onni,Irwin Goodman,1978,151.004,231.47057,4,1,-5.752
SOZYDBD12AF72A30E7,1000 Good Intentions,Rise Against,2001,155.411,187.66322,9,1,-5.794
SOTTGWB12A6D4F58C6,Jaan - Interlude,Rishi Rich,2006,95.985,45.45261,11,0,-10.817
SOUTVOS12AB0189D62,Zanzibar,Lizzy Borden,2000,186.075,386.66404,8,1,-4.151
SOGSJVU12A6D4F8735,All The Things You Are,Eliane Elias,1995,176.138,201.22077,5,0,-28.25
SORUVQF12AB017D220,I Surrender All,Clay Crosse,1998,134.864,286.74567,2,1,-7.997
SOGSUTX12AB018C0E9,Starlight,Snowgoons,2008,104.705,232.75057,3,0,-2.42
SOBRZCG12A6702187D,White Light,Gorillaz,2005,154.873,128.41751,2,1,-7.766
SOEWXOF12AC468B5C8,Gedroomd,Hef feat. Big2 & Dio,2009,102.374,219.29751,6,0,-9.909
SOKUPZU12AB018379B,Everything I Need,All Girl Summer Fun Band,2008,139.967,212.84526,0,1,-10.187
SOZHYMW12AB017E8EE,Cancion De Amor,2 Minutos,1999,97.546,124.39465,9,0,-4.861
SOYINSW12B0B80BEBD,Between Love & Hate,The Strokes,2003,104.208,191.29424,9,1,-4.689
SOHPCSX12A8C13F224,Dungeon Master,EPMD / Nocturnal,1997,180.823,204.5122,6,1,-6.866
SOHGJTR12A6D4FB972,Walking Through the Ghetto,Sugar Minott,1979,164.93,186.8273,7,1,-6.975
SOCBMSI12A8AE49124,Laquelle Des Deux Est La Plus Snob,Jacques Dutronc,1969,126.968,152.76363,5,1,-9.774
SOXXPIC12AB017EA44,Near My Soul,The Sonics,1996,158.84,164.362,6,1,-9.796
SOLAFZG12A8C135358,Something 'Bout Love,Lisa Lisa & Cult Jam,1997,107.778,302.75873,0,1,-8.517
SOUQDHF12A8C13B70C,My Prerogative,Britney Spears,2004,110.993,213.18485,1,1,-6.451
SOOYLGJ12A58A7B465,Black Night,Halfway to Gone,2004,141.63,210.07628,8,1,-5.061
SOMEYFE12AB018BA5B,Cry Like An Angel,Shawn Colvin,1989,167.772,290.11546,0,1,-12.798
SOQIRNJ12AB0187772,Carrie's Theme,John Frizzell,2009,91.434,100.75383,2,0,-29.999
SOWMHYX12AB0188761,Oi! Oi! Oi!,Cockney Rejects,1997,92.957,204.93016,2,1,-6.971
SOFSBTM12AB017BE1C,Miina ja Mikko markkinoilla,Esa Pakarinen,1990,178.936,119.27465,2,1,-13.305
SOFOAIA12A8C136186,Saturday Night's Alright (For Fighting),Nickelback featuring Kid Rock,2003,156.005,223.99955,7,1,-3.709
SOMTHTV12A8C13F714,The One Piece Puzzle,SKYCLAD,1994,167.504,361.24689,2,0,-8.294
SOJJUSO12A8C13A71A,Mai,Loudermilk,2002,112.398,272.03873,6,1,-6.564
SOOGBFB12AC4688DF4,What I've Got In Mind,Billie Jo Spears,1976,119.053,175.20281,0,1,-12.551
SOSDWNM12A8C140DCC,Haunted House,Gene Simmons,1987,96.737,155.11465,9,1,-10.313
SOIOOCV12AB01850B9,Tennessee Blues (Album Version),Geoff Muldaur,2008,82.759,217.88689,7,1,-26.772
SOWHYDW12AB0186487,Release Me,Don Gibson,1960,87.806,184.68526,7,1,-20.691
SOZQVBA12A8C13CAAD,Nature's Disappearing,John Mayall & The Bluesbreakers,2010,89.949,292.91057,6,0,-9.11
SODIEVX12AB0186777,These Days,Take It Back!,2008,135.264,204.90404,3,0,-4.696
SOKJUZQ12AB0185E37,When I Grow Up,Fever Ray,2009,122.984,556.06812,9,0,-6.817
SOILVGP12A8C1367CE,Silent Night,Philip Bailey,1998,160.313,210.93832,7,1,-14.064
SOZXQUU12A6D4FE701,Spain,Neviss,2003,94.318,169.66485,3,1,-5.782
SOZZPYH12AB0187578,Lost In The Future,Sneaky Sound System,2008,130.053,225.82812,7,1,-3.951
SOYVGBE12A8C1420B4,The Loco Motion,Little Eva,2000,84.758,149.65506,0,0,-3.375
SONJBQX12A6D4F8382,Da Funk,Daft Punk,1995,111.201,329.53424,5,0,-5.019
SOMTTIL12CF5465225,Raise Your Hand,Janis Joplin,1988,123.293,137.79546,9,1,-12.436
SOJHGNJ12AB0189E7E,Ill Always Love You,The Tokens,1994,101.809,149.34159,0,1,-10.68
SOINMMR12A8C14042F,The Strongest Wind That Blows,Shriekback,2005,84.983,286.06649,10,0,-12.519
SOXGGDY12AC468BCBD,Nie mehr heim,Kapelle Herrenweide,2009,96.596,270.62812,4,0,-12.325
SOGNZNU12AB0189FE3,House of Love,Steel Pulse,1997,168.242,261.35465,4,1,-6.653
SOWIMQH12A8C13BB7C,People Make The World,The Box Tops,1967,110.771,148.61016,7,1,-12.345
SOCSXZF12AC468D3E3,Descontrol,Daddy Yankee,2010,93.029,172.90404,1,1,-4.064
SOSNLPM12A8C139C95,Genesis,Busta Rhymes,2001,106.961,231.60118,1,0,-10.067
SOWKEYU12A8C13C384,You Gotta Move,Mississippi Fred McDowell,1999,69.347,226.37669,8,0,-15.448
SOMKFVQ12A58A75F9A,How Old Are You,Loudon Wainwright III,1994,193.637,128.15628,9,1,-16.117
SOCYIJP12AB018135F,Engine Skull,Cancer Bats,2009,110.096,159.29424,5,1,-3.276
SOJGYPA12A8AE46C32,We Will Stand,Russ Taff,1998,124.343,343.37914,2,1,-9.193
SOSLODI12AB0179DD7,Easy or Not (Album Version),To My Surprise,2003,149.654,175.22893,7,1,-2.17
SOJMOHG12A8C141AA7,Easy Life (Live),Cockney Rejects,1997,138.836,176.01261,4,0,-10.581
SOCROGM12A8C140561,Principe Nino - Original,Orquesta Broadway,1981,115.521,421.35465,9,1,-15.314
SONHRBI12A6D4F9B05,Allez_ Glissez!,Quadro Nuevo,2002,188.626,215.30077,7,1,-10.232
SOJKTJG12AB0182516,Touch The Sky,Kanye West / Lupe Fiasco,2010,106.825,236.72118,9,1,-5.263
SOCNBUC12A81C2075A,Come Alive,Agnostic Front,2007,185.453,122.17424,2,1,-5.218
SOQXNQP12A8C134AD7,Trying To Get To Heaven,Bob Dylan,1997,94.161,320.70485,3,1,-14.089
SOKQLLS12AB0188EC1,Misty Valley,Frank Chacksfield & His Orchestra,2001,151.195,155.37587,0,1,-19.61
SOBBHAH12A6310FF6B,Spitting Games,Snow Patrol,2003,74.576,229.642,7,1,-14.848
SOVGOOO12AB0182D50,So hell mit Klause Duo,Flowin Immo et Les Freaqz,2009,83.321,225.59302,11,0,-7.486
SOBDENU12CF5465247,Drones,Rise Against,2006,209.141,181.57669,3,0,-3.696
SOBBCFN12A8C13E4D9,Llama y Verás,Luis Alberto Spinetta,2001,196.52,209.47546,9,1,-16.079
SOIBJTK12A8C143D5E,Wot U Say,Various Production,2008,145.064,191.99955,7,0,-8.862
SOTGSMJ12A6D227171,Chatterbox,Sex Pistols,2004,152.899,189.17832,0,0,-14.683
SOLLCFT12A58A7A566,Never Alone,Open Hand,1999,86.308,486.97424,9,0,-7.655
SOFEOZP12A6D4F9DF1,It's My Party,Lesley Gore,1963,129.161,140.2771,9,1,-7.541
SOBGZZO12A6701CD25,Keep The Circle Around,Inspiral Carpets,1999,150.226,230.05995,10,0,-4.134
SOFGEIT12A8C1406F3,Sporco Ma Distinto,Ennio Morricone,1983,87.153,118.33424,9,0,-11.008
SOLCSWD12A6D4FA136,Birth Of The Falls,Stephen Warbeck,2003,116.259,123.68934,9,0,-16.039
SOFKARX12A8AE485EE,Damn That Radio [Live],The Wreckers,2007,152.208,211.59138,4,1,-5.809
